Time,ZONE_0:EXTREME WINTER WEATHER PERIOD FOR DESIGN:Des Heat Load [W],ZONE_0:EXTREME SUMMER WEATHER PERIOD FOR DESIGN:Des Sens Cool Load [W],ZONE_0:EXTREME WINTER WEATHER PERIOD FOR DESIGN:Des Heat Mass Flow [kg/s],ZONE_0:EXTREME SUMMER WEATHER PERIOD FOR DESIGN:Des Cool Mass Flow [kg/s],ZONE_0::Des Latent Heat Load [W],ZONE_0::Des Latent Cool Load [W],ZONE_0::Des Latent Heat Mass Flow [kg/s],ZONE_0::Des Latent Cool Mass Flow [kg/s],ZONE_0::Des Heat Load No DOAS [W],ZONE_0::Des Sens Cool Load No DOAS [W],ZONE_0::Des Latent Heat Load No DOAS [W],ZONE_0::Des Latent Cool Load No DOAS [W],ZONE_0:EXTREME WINTER WEATHER PERIOD FOR DESIGN:Heating Zone Temperature [C],ZONE_0:EXTREME WINTER WEATHER PERIOD FOR DESIGN:Heating Zone Relative Humidity [%],ZONE_0:EXTREME SUMMER WEATHER PERIOD FOR DESIGN:Cooling Zone Temperature [C],ZONE_0:EXTREME SUMMER WEATHER PERIOD FOR DESIGN:Cooling Zone Relative Humidity [%]
20:06:00,9.314962E+02,8.271648E+01,1.175856E-01,1.012149E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.173203E+01,2.924439E+01,2.562922E+01,5.341364E+01
20:12:00,1.962119E+03,7.048670E+01,2.468126E-01,8.625011E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.212142E+01,2.875028E+01,2.562306E+01,5.416298E+01
20:18:00,1.962119E+03,5.840554E+01,2.468126E-01,7.146716E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.990361E+01,3.228777E+01,2.550275E+01,5.511920E+01
20:24:00,1.962119E+03,4.647613E+01,2.468126E-01,5.686990E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.924883E+01,3.325444E+01,2.531481E+01,5.619879E+01
20:30:00,1.962119E+03,3.469985E+01,2.468126E-01,4.246000E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.993889E+01,3.184597E+01,2.534469E+01,5.638801E+01
20:36:00,1.030623E+03,2.303319E+01,1.292270E-01,2.818425E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.091300E+01,3.013545E+01,2.524273E+01,5.696735E+01
20:42:00,1.030623E+03,1.146641E+01,1.292270E-01,1.403072E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.162113E+01,2.904398E+01,2.506330E+01,5.778148E+01
20:48:00,2.144827E+03,0.000000E+00,2.669748E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.200937E+01,2.855513E+01,2.491085E+01,5.847595E+01
20:54:00,2.144827E+03,0.000000E+00,2.669748E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.990393E+01,3.185899E+01,2.502875E+01,5.823189E+01
21:00:00,2.144827E+03,0.000000E+00,2.669748E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.931747E+01,3.268030E+01,2.496108E+01,5.858534E+01
21:06:00,2.144827E+03,0.000000E+00,2.669748E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.000136E+01,3.131232E+01,2.477616E+01,5.932041E+01
21:12:00,1.114205E+03,0.000000E+00,1.377479E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.091023E+01,2.977223E+01,2.459499E+01,6.006278E+01
21:18:00,1.114205E+03,0.000000E+00,1.377479E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.154711E+01,2.885347E+01,2.448725E+01,6.055714E+01
21:24:00,1.114205E+03,0.000000E+00,1.377479E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.188100E+01,2.850096E+01,2.443563E+01,6.084889E+01
21:30:00,2.343321E+03,0.000000E+00,2.901655E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.203366E+01,2.846441E+01,2.439885E+01,6.107968E+01
21:36:00,2.343321E+03,0.000000E+00,2.901655E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.997304E+01,3.145521E+01,2.435449E+01,6.133055E+01
21:42:00,2.343321E+03,0.000000E+00,2.901655E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.938603E+01,3.213776E+01,2.430143E+01,6.160811E+01
21:48:00,1.229117E+03,0.000000E+00,1.524176E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.000838E+01,3.089275E+01,2.424598E+01,6.189152E+01
21:54:00,1.229117E+03,0.000000E+00,1.524176E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.087430E+01,2.946384E+01,2.419205E+01,6.216763E+01
22:00:00,1.229117E+03,0.000000E+00,1.524176E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.149568E+01,2.859352E+01,2.413983E+01,6.243602E+01
22:06:00,1.229117E+03,0.000000E+00,1.524176E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.182795E+01,2.825326E+01,2.408807E+01,6.270135E+01
22:12:00,1.229117E+03,0.000000E+00,1.524176E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.198298E+01,2.821593E+01,2.403911E+01,6.294157E+01
22:18:00,2.560035E+03,0.000000E+00,3.180200E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.206063E+01,2.830669E+01,2.399270E+01,6.315439E+01
22:24:00,2.560035E+03,0.000000E+00,3.180200E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.003397E+01,3.107372E+01,2.394723E+01,6.335006E+01
22:30:00,1.330919E+03,0.000000E+00,1.656024E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.944905E+01,3.164981E+01,2.390155E+01,6.353857E+01
22:36:00,1.330919E+03,0.000000E+00,1.656024E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.004188E+01,3.045046E+01,2.385549E+01,6.372443E+01
22:42:00,1.330919E+03,0.000000E+00,1.656024E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.087746E+01,2.909652E+01,2.380925E+01,6.390881E+01
22:48:00,1.330919E+03,0.000000E+00,1.656024E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.148061E+01,2.827493E+01,2.376303E+01,6.409171E+01
22:54:00,1.330919E+03,0.000000E+00,1.656024E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.180512E+01,2.795687E+01,2.371681E+01,6.427345E+01
23:00:00,1.330919E+03,0.000000E+00,1.656024E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.195660E+01,2.792929E+01,2.367059E+01,6.445418E+01
23:06:00,2.741131E+03,0.000000E+00,3.404331E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.203166E+01,2.802585E+01,2.362429E+01,6.463432E+01
23:12:00,2.741131E+03,0.000000E+00,3.404331E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.005656E+01,3.073728E+01,2.356759E+01,6.487511E+01
23:18:00,1.410213E+03,0.000000E+00,1.748308E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.946376E+01,3.136994E+01,2.351854E+01,6.511122E+01
23:24:00,1.410213E+03,0.000000E+00,1.748308E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.001230E+01,3.028139E+01,2.348174E+01,6.531696E+01
23:30:00,1.410213E+03,0.000000E+00,1.748308E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.080297E+01,2.901714E+01,2.345071E+01,6.550874E+01
23:36:00,1.410213E+03,0.000000E+00,1.748308E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.137458E+01,2.825022E+01,2.341938E+01,6.570470E+01
23:42:00,1.410213E+03,0.000000E+00,1.748308E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.167954E+01,2.796370E+01,2.338615E+01,6.590878E+01
23:48:00,1.410213E+03,0.000000E+00,1.748308E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.181829E+01,2.795639E+01,2.335210E+01,6.611619E+01
23:54:00,1.410213E+03,0.000000E+00,1.748308E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.188333E+01,2.806917E+01,2.331819E+01,6.632291E+01
24:00:00,1.410213E+03,0.000000E+00,1.748308E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.192271E+01,2.822236E+01,2.328465E+01,6.652800E+01
Peak,3.717705E+03,1.608928E+02,4.623220E-01,1.968795E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,,,,

Peak Vol Flow (m3/s),,,3.871377E-01,1.648623E-02,,,0.000000E+00,0.000000E+00,,,,,,,,
